Country Name,Country Code,Indicator Clean Name,Indicator Code,Year,Value
Palau,PLW,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,5
Panama,PAN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.83196259
Panama,PAN,Measles Immunization (%),SH.IMM.MEAS,2011,97
Panama,PAN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,76.659
Panama,PAN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,1392
Panama,PAN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,2.323
Papua New Guinea,PNG,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,2.29397798
Papua New Guinea,PNG,Measles Immunization (%),SH.IMM.MEAS,2011,66
Papua New Guinea,PNG,Life Expectancy (Years),SP.DYN.LE00.IN,2011,63.382
Papua New Guinea,PNG,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,13377
Paraguay,PRY,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.82225847
Paraguay,PRY,Measles Immunization (%),SH.IMM.MEAS,2011,91
Paraguay,PRY,Life Expectancy (Years),SP.DYN.LE00.IN,2011,72.787
Paraguay,PRY,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,3229
Peru,PER,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.52216864
Peru,PER,Measles Immunization (%),SH.IMM.MEAS,2011,96
Peru,PER,Life Expectancy (Years),SP.DYN.LE00.IN,2011,73.327
Peru,PER,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,11195
Philippines,PHL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.02518559
Philippines,PHL,Measles Immunization (%),SH.IMM.MEAS,2011,86
Philippines,PHL,Life Expectancy (Years),SP.DYN.LE00.IN,2011,69.096
Philippines,PHL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,73623
Philippines,PHL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,3.71
Poland,POL,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.24533606
Poland,POL,Measles Immunization (%),SH.IMM.MEAS,2011,98
Poland,POL,Life Expectancy (Years),SP.DYN.LE00.IN,2011,76.69512195
Poland,POL,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,2316
Poland,POL,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,5.851
Portugal,PRT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,9.71847439
Portugal,PRT,Measles Immunization (%),SH.IMM.MEAS,2011,97
Portugal,PRT,Life Expectancy (Years),SP.DYN.LE00.IN,2011,80.47073171
Portugal,PRT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,370
Portugal,PRT,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,6.108
Puerto Rico (US),PRI,Life Expectancy (Years),SP.DYN.LE00.IN,2011,78.766
Qatar,QAT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,1.599962
Qatar,QAT,Measles Immunization (%),SH.IMM.MEAS,2011,98
Qatar,QAT,Life Expectancy (Years),SP.DYN.LE00.IN,2011,79.994
Qatar,QAT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,170
Romania,ROU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.47503996
Romania,ROU,Measles Immunization (%),SH.IMM.MEAS,2011,93
Romania,ROU,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.4097561
Romania,ROU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,2567
Romania,ROU,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,5.824
Russian Federation,RUS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.79491472
Russian Federation,RUS,Measles Immunization (%),SH.IMM.MEAS,2011,98
Russian Federation,RUS,Life Expectancy (Years),SP.DYN.LE00.IN,2011,69.68390244
Russian Federation,RUS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,18242
Russian Federation,RUS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,6.962
Rwanda,RWA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,7.93233776
Rwanda,RWA,Measles Immunization (%),SH.IMM.MEAS,2011,95
Rwanda,RWA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,63.476
Rwanda,RWA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,20880
Rwanda,RWA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,0.641
Samoa,WSM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.38357162
Samoa,WSM,Measles Immunization (%),SH.IMM.MEAS,2011,59
Samoa,WSM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,71.393
Samoa,WSM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,111
San Marino,SMR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,8.0707283
San Marino,SMR,Measles Immunization (%),SH.IMM.MEAS,2011,90
San Marino,SMR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,83.713
San Marino,SMR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,1
San Marino,SMR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,8.199
Sao Tome and Principe,STP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.65160036
Sao Tome and Principe,STP,Measles Immunization (%),SH.IMM.MEAS,2011,91
Sao Tome and Principe,STP,Life Expectancy (Years),SP.DYN.LE00.IN,2011,64.122
Sao Tome and Principe,STP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,224
Saudi Arabia,SAU,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.68218255
Saudi Arabia,SAU,Measles Immunization (%),SH.IMM.MEAS,2011,98
Saudi Arabia,SAU,Life Expectancy (Years),SP.DYN.LE00.IN,2011,75.808
Saudi Arabia,SAU,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,5874
Saudi Arabia,SAU,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,5.157
Senegal,SEN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.21416712
Senegal,SEN,Measles Immunization (%),SH.IMM.MEAS,2011,84
Senegal,SEN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,64.799
Senegal,SEN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,27923
Serbia,SRB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,8.75940418
Serbia,SRB,Measles Immunization (%),SH.IMM.MEAS,2011,93
Serbia,SRB,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.53658537
Serbia,SRB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,512
Serbia,SRB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,6.233
Seychelles,SYC,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.35539675
Seychelles,SYC,Measles Immunization (%),SH.IMM.MEAS,2011,99
Seychelles,SYC,Life Expectancy (Years),SP.DYN.LE00.IN,2011,72.72439024
Seychelles,SYC,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,23
Sierra Leone,SLE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.60636759
Sierra Leone,SLE,Measles Immunization (%),SH.IMM.MEAS,2011,84
Sierra Leone,SLE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,52.594
Sierra Leone,SLE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,36000
Sierra Leone,SLE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,0.274
Singapore,SGP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.1539185
Singapore,SGP,Measles Immunization (%),SH.IMM.MEAS,2011,95
Singapore,SGP,Life Expectancy (Years),SP.DYN.LE00.IN,2011,81.74390244
Singapore,SGP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,123
Singapore,SGP,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,5.202
Sint Maarten (Dutch part),SXM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.868
Slovak Republic,SVK,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,7.31452227
Slovak Republic,SVK,Measles Immunization (%),SH.IMM.MEAS,2011,98
Slovak Republic,SVK,Life Expectancy (Years),SP.DYN.LE00.IN,2011,75.95853659
Slovak Republic,SVK,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,402
Slovak Republic,SVK,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,6.276
Slovenia,SVN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,8.60054302
Slovenia,SVN,Measles Immunization (%),SH.IMM.MEAS,2011,96
Slovenia,SVN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,79.97073171
Slovenia,SVN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,67
Slovenia,SVN,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,8.402
Solomon Islands,SLB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.03008652
Solomon Islands,SLB,Measles Immunization (%),SH.IMM.MEAS,2011,77
Solomon Islands,SLB,Life Expectancy (Years),SP.DYN.LE00.IN,2011,68.824
Solomon Islands,SLB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,474
Solomon Islands,SLB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,1.749
"Somalia, Fed. Rep.",SOM,Measles Immunization (%),SH.IMM.MEAS,2011,46
"Somalia, Fed. Rep.",SOM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,32.453
"Somalia, Fed. Rep.",SOM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,224970
South Africa,ZAF,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,7.94434404
South Africa,ZAF,Measles Immunization (%),SH.IMM.MEAS,2011,77
South Africa,ZAF,Life Expectancy (Years),SP.DYN.LE00.IN,2011,60.602
South Africa,ZAF,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,53006
South Africa,ZAF,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,1.046
South Sudan,SSD,Measles Immunization (%),SH.IMM.MEAS,2011,62
South Sudan,SSD,Life Expectancy (Years),SP.DYN.LE00.IN,2011,57.674
South Sudan,SSD,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,39506
Spain,ESP,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,9.21749687
Spain,ESP,Measles Immunization (%),SH.IMM.MEAS,2011,97
Spain,ESP,Life Expectancy (Years),SP.DYN.LE00.IN,2011,82.47560976
Spain,ESP,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,1762
Spain,ESP,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,5.355
Sri Lanka,LKA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.5819521
Sri Lanka,LKA,Measles Immunization (%),SH.IMM.MEAS,2011,99
Sri Lanka,LKA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.74
Sri Lanka,LKA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,3894
Sri Lanka,LKA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,1.77
St. Kitts and Nevis,KNA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.17247772
St. Kitts and Nevis,KNA,Measles Immunization (%),SH.IMM.MEAS,2011,99
St. Kitts and Nevis,KNA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,71.4
St. Kitts and Nevis,KNA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,13
St. Lucia,LCA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.06134319
St. Lucia,LCA,Measles Immunization (%),SH.IMM.MEAS,2011,91
St. Lucia,LCA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,72.962
St. Lucia,LCA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,43
St. Martin (French part),MAF,Life Expectancy (Years),SP.DYN.LE00.IN,2011,79.016
St. Vincent and the Grenadines,VCT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.23327732
St. Vincent and the Grenadines,VCT,Measles Immunization (%),SH.IMM.MEAS,2011,97
St. Vincent and the Grenadines,VCT,Life Expectancy (Years),SP.DYN.LE00.IN,2011,70.609
St. Vincent and the Grenadines,VCT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,37
Sudan,SDN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.61579561
Sudan,SDN,Measles Immunization (%),SH.IMM.MEAS,2011,87
Sudan,SDN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,63.181
Sudan,SDN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,94334
Suriname,SUR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.40932178
Suriname,SUR,Measles Immunization (%),SH.IMM.MEAS,2011,79
Suriname,SUR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,69.82
Suriname,SUR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,257
Sweden,SWE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,10.50179005
Sweden,SWE,Measles Immunization (%),SH.IMM.MEAS,2011,97
Sweden,SWE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,81.80243902
Sweden,SWE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,337
Sweden,SWE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,11.64
Switzerland,CHE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,10.10393143
Switzerland,CHE,Measles Immunization (%),SH.IMM.MEAS,2011,93
Switzerland,CHE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,82.69512195
Switzerland,CHE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,355
Switzerland,CHE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,15.46
Syrian Arab Republic,SYR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,2.6616261
Syrian Arab Republic,SYR,Measles Immunization (%),SH.IMM.MEAS,2011,80
Syrian Arab Republic,SYR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,72.259
Syrian Arab Republic,SYR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,13824
Tajikistan,TJK,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.85971785
Tajikistan,TJK,Measles Immunization (%),SH.IMM.MEAS,2011,98
Tajikistan,TJK,Life Expectancy (Years),SP.DYN.LE00.IN,2011,68.698
Tajikistan,TJK,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,8799
Tajikistan,TJK,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,3.991
Tanzania,TZA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.0559845
Tanzania,TZA,Measles Immunization (%),SH.IMM.MEAS,2011,93
Tanzania,TZA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,61.618
Tanzania,TZA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,110786
Thailand,THA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.56825495
Thailand,THA,Measles Immunization (%),SH.IMM.MEAS,2011,98
Thailand,THA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,75.302
Thailand,THA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,11247
Timor-Leste,TLS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.86541462
Timor-Leste,TLS,Measles Immunization (%),SH.IMM.MEAS,2011,62
Timor-Leste,TLS,Life Expectancy (Years),SP.DYN.LE00.IN,2011,64.022
Timor-Leste,TLS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,2314
Timor-Leste,TLS,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,1.156
Togo,TGO,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.38927078
Togo,TGO,Measles Immunization (%),SH.IMM.MEAS,2011,72
Togo,TGO,Life Expectancy (Years),SP.DYN.LE00.IN,2011,57.624
Togo,TGO,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,21255
Tonga,TON,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.73990822
Tonga,TON,Measles Immunization (%),SH.IMM.MEAS,2011,99
Tonga,TON,Life Expectancy (Years),SP.DYN.LE00.IN,2011,71.437
Tonga,TON,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,38
Trinidad and Tobago,TTO,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.72197914
Trinidad and Tobago,TTO,Measles Immunization (%),SH.IMM.MEAS,2011,92
Trinidad and Tobago,TTO,Life Expectancy (Years),SP.DYN.LE00.IN,2011,72.232
Trinidad and Tobago,TTO,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,473
Trinidad and Tobago,TTO,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,3.139
Tunisia,TUN,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.12299299
Tunisia,TUN,Measles Immunization (%),SH.IMM.MEAS,2011,96
Tunisia,TUN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.471
Tunisia,TUN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,3649
Turkiye,TUR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.6530509
Turkiye,TUR,Measles Immunization (%),SH.IMM.MEAS,2011,98
Turkiye,TUR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,74.823
Turkiye,TUR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,20847
Turkiye,TUR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,2.383
Turkmenistan,TKM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.22296
Turkmenistan,TKM,Measles Immunization (%),SH.IMM.MEAS,2011,99
Turkmenistan,TKM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,68.87
Turkmenistan,TKM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,6189
Turkmenistan,TKM,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,4.109
Turks and Caicos Islands,TCA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,76.87
Turks and Caicos Islands,TCA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,3
Tuvalu,TUV,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,14.74390411
Tuvalu,TUV,Measles Immunization (%),SH.IMM.MEAS,2011,98
Tuvalu,TUV,Life Expectancy (Years),SP.DYN.LE00.IN,2011,64.96
Tuvalu,TUV,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,7
Uganda,UGA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.6959095
Uganda,UGA,Measles Immunization (%),SH.IMM.MEAS,2011,75
Uganda,UGA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,60.791
Uganda,UGA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,96910
Ukraine,UKR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,6.81669855
Ukraine,UKR,Measles Immunization (%),SH.IMM.MEAS,2011,67
Ukraine,UKR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,70.711
Ukraine,UKR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,5674
Ukraine,UKR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,7.36
United Arab Emirates,ARE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.56666398
United Arab Emirates,ARE,Measles Immunization (%),SH.IMM.MEAS,2011,95
United Arab Emirates,ARE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,81.898
United Arab Emirates,ARE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,665
United Arab Emirates,ARE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,3.549
United Kingdom,GBR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,9.79682636
United Kingdom,GBR,Measles Immunization (%),SH.IMM.MEAS,2011,90
United Kingdom,GBR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,80.95121951
United Kingdom,GBR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,4022
United Kingdom,GBR,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,8.652
United States,USA,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,16.14000511
United States,USA,Measles Immunization (%),SH.IMM.MEAS,2011,92
United States,USA,Life Expectancy (Years),SP.DYN.LE00.IN,2011,78.64146341
United States,USA,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,28550
United States,USA,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,11
Uruguay,URY,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,7.91521358
Uruguay,URY,Measles Immunization (%),SH.IMM.MEAS,2011,95
Uruguay,URY,Life Expectancy (Years),SP.DYN.LE00.IN,2011,76.614
Uruguay,URY,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,489
Uzbekistan,UZB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,5.26245499
Uzbekistan,UZB,Measles Immunization (%),SH.IMM.MEAS,2011,99
Uzbekistan,UZB,Life Expectancy (Years),SP.DYN.LE00.IN,2011,70.143
Uzbekistan,UZB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,17245
Uzbekistan,UZB,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,11.49
Vanuatu,VUT,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.59770703
Vanuatu,VUT,Measles Immunization (%),SH.IMM.MEAS,2011,75
Vanuatu,VUT,Life Expectancy (Years),SP.DYN.LE00.IN,2011,69.729
Vanuatu,VUT,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,159
"Venezuela, RB",VEN,Measles Immunization (%),SH.IMM.MEAS,2011,86
"Venezuela, RB",VEN,Life Expectancy (Years),SP.DYN.LE00.IN,2011,73.09
"Venezuela, RB",VEN,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,10174
Viet Nam,VNM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.97468519
Viet Nam,VNM,Measles Immunization (%),SH.IMM.MEAS,2011,96
Viet Nam,VNM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,73.713
Viet Nam,VNM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,34724
Virgin Islands (U.S.),VIR,Life Expectancy (Years),SP.DYN.LE00.IN,2011,78.31707317
West Bank and Gaza,PSE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,11.34622478
West Bank and Gaza,PSE,Measles Immunization (%),SH.IMM.MEAS,2011,99
West Bank and Gaza,PSE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,73.557
West Bank and Gaza,PSE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,2912
"Yemen, Rep.",YEM,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,4.7695322
"Yemen, Rep.",YEM,Measles Immunization (%),SH.IMM.MEAS,2011,66
"Yemen, Rep.",YEM,Life Expectancy (Years),SP.DYN.LE00.IN,2011,67.412
"Yemen, Rep.",YEM,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,50134
Zambia,ZMB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,3.95913363
Zambia,ZMB,Measles Immunization (%),SH.IMM.MEAS,2011,83
Zambia,ZMB,Life Expectancy (Years),SP.DYN.LE00.IN,2011,57.843
Zambia,ZMB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,40874
Zimbabwe,ZWE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2011,8.081707
Zimbabwe,ZWE,Measles Immunization (%),SH.IMM.MEAS,2011,92
Zimbabwe,ZWE,Life Expectancy (Years),SP.DYN.LE00.IN,2011,53.911
Zimbabwe,ZWE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2011,38631
Zimbabwe,ZWE,"Physicians (per 1,000 people)",SH.MED.NUMW.P3,2011,1.252
Africa Eastern and Southern,AFE,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,6.075326882
Africa Eastern and Southern,AFE,Measles Immunization (%),SH.IMM.MEAS,2012,76.81217471
Africa Eastern and Southern,AFE,Life Expectancy (Years),SP.DYN.LE00.IN,2012,60.24951236
Africa Eastern and Southern,AFE,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,1505202
Africa Western and Central,AFW,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,3.451599999
Africa Western and Central,AFW,Measles Immunization (%),SH.IMM.MEAS,2012,59.35123228
Africa Western and Central,AFW,Life Expectancy (Years),SP.DYN.LE00.IN,2012,55.28985612
Africa Western and Central,AFW,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,1678080
Arab World,ARB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,3.907984112
Arab World,ARB,Measles Immunization (%),SH.IMM.MEAS,2012,84.64836457
Arab World,ARB,Life Expectancy (Years),SP.DYN.LE00.IN,2012,69.8423166
Arab World,ARB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,454601
Caribbean small states,CSS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,4.896192821
Caribbean small states,CSS,Measles Immunization (%),SH.IMM.MEAS,2012,88.01802802
Caribbean small states,CSS,Life Expectancy (Years),SP.DYN.LE00.IN,2012,71.40191433
Caribbean small states,CSS,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,1720
Central Europe and the Baltics,CEB,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,6.594419209
Central Europe and the Baltics,CEB,Measles Immunization (%),SH.IMM.MEAS,2012,96.59862699
Central Europe and the Baltics,CEB,Life Expectancy (Years),SP.DYN.LE00.IN,2012,76.00339447
Central Europe and the Baltics,CEB,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,7076
Early-demographic dividend,EAR,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,4.848725126
Early-demographic dividend,EAR,Measles Immunization (%),SH.IMM.MEAS,2012,82.70718395
Early-demographic dividend,EAR,Life Expectancy (Years),SP.DYN.LE00.IN,2012,68.60946303
Early-demographic dividend,EAR,"Under-5 Mortality Rate (per 1,000)",SH.DTH.MORT,2012,3226823
East Asia & Pacific,EAS,Health Expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2012,6.71008884
